address,type,animal,cell,aff,KT,passive,badtrial,trimdatacheck,amp,IBA,DRA,SRA,DI,restRate,peakifr,meanifr,spikect,triIB,trisc1,trisc2,trimifr1,trimifr2,kMTU,kFas,FasExc
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp129.mat,ramp,A18042-19-12,3,,T,1,0,NaN,3,482.625482625879,302.663438256661,124.007936507867,178.655501748794,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp130.mat,ramp,A18042-19-12,3,,T,1,0,NaN,3,496.031746032343,297.619047618986,123.152709359634,174.466338259352,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp131.mat,ramp,A18042-19-12,3,,T,1,0,NaN,3,496.031746032343,283.446712018481,121.477162293495,161.969549724986,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp132.mat,ramp,A18042-19-12,3,,T,1,0,NaN,3,496.031746032343,292.740046838286,119.047619047695,173.692427790591,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp133.mat,ramp,A18042-19-12,3,,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp134.mat,triangle,A18042-19-12,3,,T,1,1,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp135.mat,ramp,A18042-19-12,3,,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp136.mat,sine,A18042-19-12,3,,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp137.mat,NA,A18042-19-12,3,,T,0,0,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp138.mat,NA,A18042-19-12,3,,T,0,0,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp139.mat,sine,A18042-19-12,3,,T,0,0,NaN,2.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp140.mat,triangle,A18042-19-12,3,,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp141.mat,ramp,A18042-19-12,3,,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp142.mat,ramp,A18042-19-12,3,,T,0,0,NaN,2.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp143.mat,triangle,A18042-19-12,4,,A,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp144.mat,ramp,A18042-19-12,4,,A,0,0,NaN,4.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp145.mat,ramp,A18042-19-12,4,,A,0,0,NaN,4.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp146.mat,ramp,A18042-19-12,4,,A,0,0,NaN,4.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp147.mat,ramp,A18042-19-12,4,,A,0,0,NaN,4.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp148.mat,ramp,A18042-19-12,4,,A,0,0,NaN,4.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp149.mat,ramp,A18042-19-12,4,,A,0,0,NaN,4.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp150.mat,triangle,A18042-19-12,4,,B,1,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,128.46865364851,92,79,100.873477114056,87.180029937101,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp151.mat,ramp,A18042-19-12,4,,B,1,0,NaN,4.5,435.540069686186,207.641196013292,106.292517006797,101.348679006495,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp152.mat,ramp,A18042-19-12,4,,B,1,0,NaN,4.5,435.540069686186,200.642054574626,102.040816326546,98.6012382480794,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp153.mat,ramp,A18042-19-12,4,,B,1,0,NaN,4.5,396.825396825315,192.012288786495,101.461038961011,90.5512498254843,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp154.mat,ramp,A18042-19-12,4,,B,1,0,NaN,4.5,379.93920972616,198.412698412657,100.321027287349,98.0916711253086,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp155.mat,ramp,A18042-19-12,4,,B,1,0,NaN,4.5,405.844155843604,192.012288786364,98.6582478294912,93.3540409568728,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp156.mat,ramp,A18042-19-12,4,,B,1,0,NaN,4.5,396.825396825874,192.012288786364,97.0496894410138,94.9625993453502,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp157.mat,ramp,A18042-19-12,4,,B,0,0,NaN,4.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp158.mat,triangle,A18042-19-12,4,,C,1,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,136.314067611777,95,80,102.655108321236,89.5236300226776,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp159.mat,ramp,A18042-19-12,4,,C,1,0,NaN,4.5,396.825396825315,202.922077922021,111.607142857142,91.3149350648794,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp160.mat,ramp,A18042-19-12,4,,C,1,0,NaN,4.5,457.875457875512,212.585034013594,109.553023663447,103.032010350146,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp161.mat,ramp,A18042-19-12,4,,C,1,0,NaN,4.5,388.198757764323,217.770034843262,105.663567202015,112.106467641247,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp162.mat,ramp,A18042-19-12,4,,C,1,0,NaN,4.5,425.170068026866,205.254515599241,106.92899914457,98.3255164546706,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp163.mat,ramp,A18042-19-12,4,,C,0,0,NaN,4.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp164.mat,triangle,A18042-19-12,4,,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp165.mat,ramp,A18042-19-12,4,,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp166.mat,ramp,A18042-19-12,4,,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp167.mat,ramp,A18042-19-12,4,,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp168.mat,ramp,A18042-19-12,4,,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp169.mat,ramp,A18042-19-12,4,,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp170.mat,ramp,A18042-19-12,4,,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp171.mat,ramp,A18042-19-12,4,,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp172.mat,ramp,A18042-19-12,4,,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp173.mat,sine,A18042-19-12,4,,B,1,0,NaN,3,NaN,NaN,NaN,NaN,NaN,127.551020408166,93.1829664249001,951,NaN,NaN,NaN,NaN,NaN,0.260742749745684,0.61894776002571,1.3546081666604
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp174.mat,sine,A18042-19-12,4,,B,1,0,NaN,3,NaN,NaN,NaN,NaN,NaN,302.663438256661,197.923758984926,379,NaN,NaN,NaN,NaN,NaN,0.260742749745684,0.61894776002571,1.3546081666604
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp175.mat,sine,A18042-19-12,4,,B,1,0,NaN,1,NaN,NaN,NaN,NaN,NaN,121.47716229339,81.3681451840153,291,NaN,NaN,NaN,NaN,NaN,0.260742749745684,0.61894776002571,1.3546081666604
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp176.mat,sine,A18042-19-12,4,,B,1,0,NaN,1,NaN,NaN,NaN,NaN,NaN,68.9464975179152,56.1674580915403,339,NaN,NaN,NaN,NaN,NaN,0.260742749745684,0.61894776002571,1.3546081666604
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp177.mat,triangle,A18042-19-12,5,,A,1,1,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp178.mat,ramp,A18042-19-12,5,,A,0,0,NaN,4.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp179.mat,triangle,A18042-19-12,5,,B,1,1,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp180.mat,ramp,A18042-19-12,5,,B,0,0,NaN,4.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp181.mat,triangle,A18042-19-12,5,,C,1,1,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp182.mat,ramp,A18042-19-12,5,,C,1,0,NaN,4.5,,142.85714285715,100.321027287331,42.5361155698187,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp183.mat,ramp,A18042-19-12,5,,C,1,0,NaN,4.5,,138.427464008844,98.6582478295258,39.7692161793185,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp184.mat,ramp,A18042-19-12,5,,C,1,0,NaN,4.5,,136.314067611802,98.1161695447412,38.1978980670609,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp185.mat,ramp,A18042-19-12,5,,C,1,0,NaN,4.5,,138.427464008912,97.5800156127958,40.8474483961166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp186.mat,ramp,A18042-19-12,5,,C,0,0,NaN,4.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp187.mat,triangle,A18042-19-12,5,,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp188.mat,ramp,A18042-19-12,5,,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp189.mat,ramp,A18042-19-12,5,,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp190.mat,ramp,A18042-19-12,5,,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp191.mat,ramp,A18042-19-12,5,,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp192.mat,ramp,A18042-19-12,5,,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp193.mat,NA,A18042-19-12,5,,T,0,0,NaN,1.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp194.mat,ramp,A18042-19-12,5,,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp195.mat,ramp,A18042-19-12,5,,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp196.mat,ramp,A18042-19-12,5,,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp197.mat,ramp,A18042-19-12,5,,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp198.mat,NA,A18042-19-12,5,,T,0,0,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp199.mat,ramp,A18042-19-12,5,,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp200.mat,ramp,A18042-19-12,5,,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp201.mat,triangle,A18042-19-12,6,,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp202.mat,NA,A18042-19-12,6,,T,0,0,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp203.mat,ramp,A18042-19-12,6,,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp204.mat,ramp,A18042-19-12,6,,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp205.mat,ramp,A18042-19-12,6,,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp206.mat,ramp,A18042-19-12,6,,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp207.mat,ramp,A18042-19-12,6,,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp208.mat,ramp,A18042-19-12,6,,T,1,1,NaN,3,482.625482625879,350.140056022249,234.962406014754,115.177650007496,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp209.mat,ramp,A18042-19-12,6,,T,1,0,NaN,3,541.125541126886,469.924812030292,241.31274131294,228.612070717352,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp210.mat,ramp,A18042-19-12,6,,T,1,0,NaN,3,541.125541126886,457.875457875512,228.937728937756,228.937728937756,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp211.mat,ramp,A18042-19-12,6,,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp212.mat,triangle,A18042-19-12,7,,A,1,1,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp213.mat,ramp,A18042-19-12,7,,A,1,1,NaN,4.5,142.857142857113,283.446712018196,231.910946196536,51.53576582166,91.520439639357,NaN,NaN,421,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp214.mat,ramp,A18042-19-12,7,,A,1,1,NaN,4.5,134.264232008655,279.017857142578,234.962406014754,44.0554511278245,81.0006184941131,NaN,NaN,402,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp215.mat,ramp,A18042-19-12,7,,A,1,1,NaN,4.5,134.264232008527,283.446712017911,231.910946196727,51.5357658211835,77.8944504908996,NaN,NaN,399,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp216.mat,ramp,A18042-19-12,7,,A,1,1,NaN,4.5,133.26226012798,283.446712017911,234.962406015146,48.4843060027648,75.6928044899059,NaN,NaN,395,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp217.mat,ramp,A18042-19-12,7,,A,0,0,NaN,4.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp218.mat,triangle,A18042-19-12,7,,B,1,1,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp219.mat,ramp,A18042-19-12,7,,B,1,1,NaN,4.5,134.264232008591,302.663438256661,244.618395303361,58.0450429532999,68.6213813775721,NaN,NaN,394,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp220.mat,ramp,A18042-19-12,7,,B,1,1,NaN,4.5,131.302521008395,297.619047618986,248.015873015844,49.6031746031425,68.0471151039258,NaN,NaN,394,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp221.mat,ramp,A18042-19-12,7,,B,1,1,NaN,4.5,136.314067611802,302.663438256661,244.618395303149,58.0450429535124,66.0688987189997,NaN,NaN,391,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp222.mat,ramp,A18042-19-12,7,,B,1,1,NaN,4.5,134.264232008591,307.881773399086,244.618395303361,63.2633780957245,63.8055205415922,NaN,NaN,390,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp223.mat,ramp,A18042-19-12,7,,B,0,0,NaN,4.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp224.mat,triangle,A18042-19-12,7,,T,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp225.mat,NA,A18042-19-12,7,,T,0,0,NaN,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp226.mat,ramp,A18042-19-12,7,,T,0,0,NaN,4.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C:\Users\Jake\Documents\Data\Spindle_spring_struct\A18042-19-12\exp227.mat,ramp,A18042-19-12,7,,T,0,0,NaN,4.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
